reviewerID,asin,overall,verified,reviewTime,reviewText,summary
AVESAQ9HJSLR4,B000051XJ1,5.0,True,"10 26, 2010","I have had several creepers over the years and frankly hated every one of them to the point of just getting rid of them. Seemed like the smallest obstruction would stop the creeper....a small pebble, crack in the pavement, the cord from a trouble light, etc. And since we all don't have glassy-smooth epoxy coated floors, typical creepers just didn't work well.  I decided to try this one because I knew it would be really low to the ground, light weight, and had really tall wheels for rolling over small obstructions. Well it is awesome. I totally love it. They really meant it when they said it will roll over an extension cord....I can't believe it, but it really does. The action of the casters is really smooth too....turns and maneuvers really easily.  My build...I am 6'2"" and about 200 lbs. I fit the creeper really well, and it is really comfortable.  Upgrades....I added some fender washers under the bolts, when assembling the wheels to the body of the creeper, just to provide some added stability for the bolts. Probably not required, but I am rather particular and thought this would make it a little stronger.",What a creeper should be.
AXU3UYER1XYFS,B000051XJ1,5.0,False,"10 25, 2010","89.99 @ a place near you.  utozone, This is the best creeper I've used. Go in, Order it and have it sent to a place near you and pick it up!!",A good Creeper utoZone
A2PNAJ3CZXPOBX,B000051XJ1,5.0,False,"08 7, 2010","I bought this creeper several months ago after finally becoming sick of grinding to a halt on tiny bits of dirt under my car.  I used it for the first time in anger this afternoon during an oil change and am very pleased with how it performed.  It moved smoothly, even going from concrete onto carpet without slowing down (something my old creeper could never have done).  My only comments are that it could do with a better neck cushion and the 'pods' for the wheels tend to hit on things when underneath the car, but I'm sure that'll change after I get used to using it more frequently.  It isn't cheap, but it seems to be a quality product and it's also made entirely in the USA.",Does exactly as advertized
A190MQE67NL1B5,B000051XJ1,4.0,True,"10 7, 2009","I have an old creeper from a local auto store that I've been wanting to replace for years.  Unfortunately, with my 30-year old exposed aggregate driveway I need large wheels to not get hung up on large rocks or deep holes.  The Bone with its 5"" tall and 1"" wide wheels practically glides over the surface.  Unlike other reviews, I felt the headrest was comfortable and the Bone easy to get on and off.  The raised corners to hide the casters does cut into your peripheral view a bit, but it is worth the trade-off.  The quality of the unit, including the hardware, is top-notch.  I expect I'll never wear this thing out.",An outstanding unit...
A1LTOUHHXJGAHY,B000051XJ1,4.0,True,"07 22, 2009","The Good-- Made in USA, large casters, easy to clean, durable, low to the ground. The Bad-- very uncomfortable head rest (hard ribbed pattern- picture on Amazon doesn't show this), hip ""bone"" area not wide enough (doesn't allow legs to straighten out, knees must remain up- I'm 5'10""). If these two problems were corrected (wider at leg area and smooth/softer headrest), this would probably be one of the best/most desirable creepers available.  Update: After using this creeper for awhile, I am happier with it. As far as the moulded black head rest thing- I just put my head at the opposite end of the creeper. Not being very wide at the caster towers doesn't seem to bother me as much now either, so I have changed my rating from 2 stars to 4 stars.",Not Comfortable
A1ZAZPEU45SQ1U,B000051XJ1,3.0,True,"07 14, 2009","The ""head rest"" is anything but a ""rest"", it hurts!  The creeper works great, it's low to the ground and will roll over stuff that will stop other creepers.  But the head rest is terrible; also, occasionally you will want to put your head on the upper pedestal/""dogbone"" areas but the bolt heads that hold the wheels are right there, ouch #2!  I'm going to modify mine by tearing off the existing head rest and gluing some foam there and on top of the dogbone pedestals too.  If you are over 6' tall you may want to consider something else; your hips must be above the lower dogbone and if you're too tall your head will hang off the end.",You won't fall asleep under your car while on this creeper!
A3HHJL9UA02FOF,B000051XJ1,4.0,False,"09 9, 2008","This is a very nice creeper. I am using it daily. The only flaw I have found is that, I am 6'3"" and it is a little too short for me. I have that trouble with our 1995 Dodge Avenger, I rub the headliner. The 1991 Saturn we had was even worse. If you are average height, it would be ideal. I work in a garage for concrete trucks. We always have stones on the floor. The Bone's large wheels don't get stuck on them like your average creeper. I like how it will roll over droplight cords, but is not like they are not there. You have to push it over.",Bone Creeper
A2571Z1765ANQ0,B000051XJ1,4.0,False,"12 21, 2007",Rolls better than anything I have ever used. Now i can fetch a tool without a major effort to roll out and get it. The only problem is that it rolls so easy that if something needs lots of torque the creeper rolls when i try to apply it.,Best Rolling
A2ZUODXSSR33H0,B000051XJ1,3.0,True,"10 6, 2007",The creeper is a  little cramp and the head rest is hard and not replaceable. Cramp your legs. I would not buy again. Look at one some place and try on before buying. The wheels do not look that good. Pressed togeter like any of the cheap creepers. Too much slop in wheels.,dogbone creeper
AH78VJ6W7WA02,B000051XJ1,5.0,True,"07 8, 2007","I had an old Sears crawler that was often just a pain to use because it just would not roll well on my driveway or garage. Most crawlers need perfectly flat, even surfaces. This crawler rolls very easily, seems to be impervious to uneven surfaces, is very comfortable and low profile.  It is a little spendy, but definitely worth the money.",Quite nice
A35BNNKO7SKSUG,B000051XJ1,5.0,False,"05 14, 2007","Bought this for my husband, as ours went missing many moons ago.  It was delivered very quickly.  He said it was very easy to put together, and is easy to roll around on the gravel and all.",Great gift!
A1JXBGRUXEU5CL,B000051XJ1,5.0,True,"05 12, 2007",This is the last creeper I'll buy .very comfortable and smooth,best creeper you can buy
AYAKT5A582MEI,B000056OQL,4.0,True,"10 8, 2002","I've not had any of the problems experienced by the earlier reviewer. I've used the original pad 2-3 times a year on two cars without problem. I moisten, but don't wash the pad. Used now for 3 years.  Leaves a nice finish and almost effortless to use.",Dependable Polishing Pad
A39FDSNPQ9YLOO,B000056OQL,5.0,True,"08 7, 2017",As advertised.,Five Stars
A31EW2FBN8QL0T,B000056OQL,5.0,True,"07 20, 2017",great,Five Stars
A1A04TI7OVH1MI,B000056OQL,1.0,True,"07 17, 2017",ok,One Star
A2CO9EEPP4I0SA,B000056OQL,5.0,True,"06 20, 2017",Just what I needed. My last one made it thru 6 years!,Polish Pad
A30L13ZF7PJ07W,B000056OQL,4.0,True,"06 2, 2017",Adapts just fine to my Black and decker buffer.,Four Stars
A24FQPX5P2HI3G,B000056OQL,1.0,False,"05 7, 2017","Dont buy these! I used 3 of these that came with my porter cable, and while the machine is great, these are not. I didn't know how incredibly bad these were until I put something else on my machine.  - These pads are imbalanced, and will give very very strong vibrations that will give you horrible health problems in form of reduced blood circulation, nerve damage etc.  - These pads are incredibly ineffective. After I changed to other pads the job got done 10x faster  - These pads are delicate, if you run them the wrong way along an edge or press too hard, they will rip ether at the surface or where the foam is glued to the disk.",Useless in every way and potentially harmful to your hands.
A1VHIG9BZT3T2S,B000056OQL,1.0,True,"04 25, 2017","This was purchased to replace one I had for years.  This one arrived in a padded envelope, which the threaded shaft and then poked though, exposing the threads. These were backed around a bit in shipping requiring a bit of work to get it to fit the buffer. So, packaging, minus 1 star but the disappointment did not end there.  This one is not going to last many years. As a previous reviewer mentioned, the foam compresses easily and the glue used to adhere the foam to the disk has issues in regard to heat. It separates and the whole thing becomes unbalanced prior to the foam detaching.  I do not know if they  changed the glue and/or foam since the one I used for years, but it is mostly junk. I cannot recommend it.",minus 1 star but the disappointment did not end there
ARP42EPY87ESQ,B000056OQL,5.0,True,"04 13, 2017","Great wheel, holds up well and does not fall apart!",Nice waxing wheel
AEMOODXSIUS76,B000056OQL,4.0,True,"04 10, 2017",Nice,Four Stars
A376HFTML3APAC,B000056OQL,5.0,True,"04 10, 2017",Great product just replaced my other one,Polishing Pad
AZP72FCWE5AB1,B000056OQL,5.0,True,"03 29, 2017",Excellent!,Five Stars
A2WLP7KLPKLK94,B000056OQL,5.0,True,"03 14, 2017",works great,Five Stars
A2ODF7N4UK03F5,B000056OQL,3.0,True,"02 21, 2017",good,Three Stars
AYSXHZFTJZNUF,B000056OQL,5.0,True,"01 19, 2017",Great applicator. Great quality. Polish went on in no time using electric buffer.,Quality product
A1X1L98A1IL3GZ,B000056OQL,5.0,True,"01 2, 2017",YES,Five Stars
A277CQMWB3DIDY,B000056OQL,5.0,True,"12 31, 2016",good product,Five Stars
A28G9OQVYQ0T9D,B000056OQL,5.0,True,"12 18, 2016",Work great,Five Stars
AFTSQS9OQYNY5,B000056OQL,1.0,True,"12 17, 2016",I broke three in a few months. They disintegrate and break. The glue gets hot and the rubber flies off. Amazon should send me three more..but they'll break too. Anybody know of one that lasts should let us know.,I broke three in a few months. They disintegrate ...
